,MUN,ID,TIPO,PATFOR,TERR FOR,PATRICOVA,NIV PELIGR,PATIVEL,TIP PROTEC,TIPO PLAN,APROB,LEGIS,FUENTE,PMD,DENOM,CAT CLASE,CAT PROTEC,CAT CATEG,CLASIF,ZONIF,ZONIF DESC,DOT,DOT DESC,USO SUELO,AFECCION,PRR,PRR DENOM,PPRO,PPRO DENOM,PNM,PNM DENOM,PQN,PQN DENOM,ZHUM,ZHUM DENOM,ZEPA,ZEPA DENOM,ZEC,ZEC DENOM,LIC,LIC DENOM,RIESGO,CT,CT TIPO,VP,VP TIPO,DIC USO,DIC DESCRI,NORM URB
2160,Jacarilla,7146511XH8174N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2161,Jacarilla,7146510XH8174N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2162,Jacarilla,7146509XH8174N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2163,Jacarilla,7252301XH8175S,Urbana,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2164,Jacarilla,0007410XH9100N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2165,Jacarilla,9809510XH8190N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2166,Jacarilla,7153510XH8175S,Urbana,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2167,Jacarilla,7150402XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2168,Jacarilla,7150403XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2169,Jacarilla,7150404XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2170,Jacarilla,7150405XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2171,Jacarilla,7150406XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2172,Jacarilla,7252408XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
2173,Jacarilla,7252409XH8175S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-04-12,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/documents/20551182/161611458/Planes+Generales+en+vigor+MARZO+2023.xls/b0c4acab-954f-3a65-6a81-30f2fb618509?t=1681198239973,Sin Planeamiento Municipal de Desarrollo,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03080%20JACARILLA/P.%20GENERAL/03080-1000%20PLAN%20GENERAL%202003%200667/3%20NORMAS%20URBANISTICAS/03080-1000%202003%200667%20NORMAS.pdf
